web-scraper-order;web-scraper-start-url;URL;URL-href;Title;Date
1685289460-107;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=698;Klimawandel: Die Antarktis wächst doch nicht;https://www.zeit.de/wissen/umwelt/2012-11/antarktis-eisschmelze-klimawandel;Die Antarktis wächst doch nicht;30.11.2012
1685289463-108;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=698;Umweltschutz: Deutschland könnte die Meere der Antarktis retten;https://www.zeit.de/wissen/umwelt/2012-08/antarktische-meere-klimawandel-umweltschutz;Deutschland könnte die Meere der Antarktis retten;04.09.2012
1685289466-109;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=698;Klimawandel: Meeresspiegel steigt laut Studie schneller als erwartet;https://www.zeit.de/wissen/umwelt/2012-11/PIK-Meeresspiegel-Anstieg-hoeher-Zwei-Millimeter;Meeresspiegel steigt laut Studie schneller als erwartet;28.11.2012
1685289469-110;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=698;Treibhausgase: Unsere Ernährung schadet dem Klima mehr als der Verkehr;https://www.zeit.de/wirtschaft/2012-11/klima-ernaehrung-wwf;Unsere Ernährung schadet dem Klima mehr als der Verkehr;13.11.2012
1685289475-111;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=697;"Klimaforscher Mojib Latif: ""Alarmismus ist mindestens genauso schlimm wie Skeptizismus""";https://www.zeit.de/wissen/umwelt/2012-02/mojib-latif-klimaskepsis-interview;Alarmismus ist mindestens genauso schlimm wie Skeptizismus;21.02.2012
1685289478-112;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=697;Treibhauseffekt: Abfangen von Methan und Ruß kann Klimawandel bremsen;https://www.zeit.de/wissen/umwelt/2012-01/klima-gase-rauch;Abfangen von Methan und Ruß kann Klimawandel bremsen;13.01.2012
1685289481-113;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=697;Umfrage: Jeder zweite Mensch fürchtet den Klimawandel;https://www.zeit.de/gesellschaft/zeitgeschehen/2013-06/umfrage-bedrohungen-klimawandel;Jeder zweite Mensch fürchtet den Klimawandel;25.06.2013
1685289484-114;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=697;Ökonomie: Forschen über die Champagner-Krise;https://www.zeit.de/wirtschaft/2012-01/oekonomie-champagner;Forschen über die Champagner-Krise;04.01.2012
1685289487-115;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=697;Rede zur Klimapolitik: Obamas grüne Giftpille;https://www.zeit.de/politik/ausland/2013-06/obama-klimapolitik-energie-kohle-pipeline;Obamas grüne Giftpille;26.06.2013
1685289490-116;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=697;Zukunft der Mobilität: Der Traum von Autobahnen, die Strom erzeugen;https://www.zeit.de/wissen/2012-05/mobilitaet-zukunft;Auf der Sonnenseite der Straße;18.05.2012
1685289493-117;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=697;Emissionsgrenzen: Deutschland bremst;https://www.zeit.de/2013/27/co2-ziele-emissionsgrenzen-eu;Deutschland bremst;27.06.2013
1685289500-118;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=697;Globalisierung: Wir können nur durch Kooperation überleben;https://www.zeit.de/politik/ausland/2012-06/Globalisierung-Kooperation;Wir können nur durch Kooperation überleben;10.06.2012
1685289508-119;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=697;Ozeanforschung: Meerestiere in sauer;https://www.zeit.de/wissen/umwelt/2013-07/versauerung-ozeane-simulation-schweden;Meerestiere in sauer;02.07.2013
1685289511-120;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=697;Entwicklungshilfe: Öfen für alle;https://www.zeit.de/2013/28/entwicklungshilfe-reiche-arme-ofen;Öfen für alle;04.07.2013
1685289519-121;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=696;"Ozonloch-Entdecker Molina: ""Klimaforscher müssen lernen zu reden""";https://www.zeit.de/wissen/umwelt/2013-07/klimaforschung-mario-molina-interview;Klimaforscher müssen lernen zu reden;05.07.2013
1685289522-122;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=696;CO2-Lizenzen: Warum der Emissionshandel untergeht;https://www.zeit.de/2013/29/emissionshandel-unternehmen-umwelt;Mit Dreck gehandelt;11.07.2013
1685289527-123;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=696;Alternative für Deutschland: Der Klimawandel ist wie Pipi im Baggersee;https://www.zeit.de/politik/deutschland/2013-07/afd-bundestagswahl-inhalte;Der Klimawandel ist wie Pipi im Baggersee;15.07.2013
1685289530-124;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=696;Vegetarismus: Zwischen Grasfressern und Öko-Pionieren;https://www.zeit.de/zeit-geschichte/2013/02/ernaehrungsreform-vegetarismus;Besser essen, besser sein;21.05.2013
1685289533-125;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=696;Kolumne Dausend: Im Panikorchester;https://www.zeit.de/2013/31/kolumne-dausend-spd;Im Panikorchester;25.07.2013
1685289536-126;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=696;"Dan Browns ""Inferno"": Kann die Überbevölkerung uns vernichten?";https://www.zeit.de/wissen/2013-07/dan-brown-inferno-ueberbevoelkerung-transhumanisten;Kann die Überbevölkerung uns vernichten?;26.07.2013
1685289541-127;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=696;Finanzkrise: Obama warnt vor wachsender Ungleichheit in den USA;https://www.zeit.de/wirtschaft/2013-07/obama-finanzkrise-sozialer-frieden;Obama warnt vor wachsender Ungleichheit in den USA;28.07.2013
1685289548-128;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=696;Murgänge: Ist der Klimawandel schon da?;https://www.zeit.de/2013/32/murgaenge-schweiz-klimawandel;Ist der Klimawandel schon da?;01.08.2013
1685289551-129;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=696;Wahlkampf: Die Grünen auf fleischlosen Abwegen;https://www.zeit.de/politik/deutschland/2013-08/gruene-veggie-day-kommentar;Die Grünen auf fleischlosen Abwegen;06.08.2013
1685289554-130;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=696;Veggie-Day: Die Weltrettung hört beim Schnitzel auf;https://www.zeit.de/lebensart/essen-trinken/2013-08/veggie-day-gruene-veraenderungen-gesellschaft;Die Weltrettung hört beim Schnitzel auf;07.08.2013
1685289561-131;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=695;Erstwähleranalyse (2): Der Wähler, eine aussterbende Spezies;https://www.zeit.de/politik/deutschland/2009-09/jungwaehler-analyse-2;Der Wähler, eine aussterbende Spezies;18.09.2009
1685289564-132;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=695;Bundestagswahl: Die Mecker-Falle;https://www.zeit.de/politik/deutschland/2013-08/wahlkampf-waehlen-merkel-steinbrueck;Die Mecker-Falle;12.08.2013
1685289567-133;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=695;Umweltpolitik: In Deutschland sterben Arten, echt!;https://www.zeit.de/2013/34/umweltpolitik-artensterben-energiewende;In Deutschland sterben Arten, echt!;14.08.2013
1685289570-134;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=695;Klimawandel: Die nächsten Sommer werden heißer;https://www.zeit.de/wissen/umwelt/2013-08/studie-klimawandel-hitze-duerre;Die nächsten Sommer werden heißer;15.08.2013
1685289573-135;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=695;Hochsicherheitslabore: Auf Riems erforscht Europa die tödlichsten Erreger;https://www.zeit.de/wissen/umwelt/2013-08/hochsicherheitslabor-tiergesundheit-deutschland;Auf Riems erforscht Europa die tödlichsten Erreger;15.08.2013
1685289576-136;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=695;Studenten auf Expedition: Abenteuer im Namen der Wissenschaft;https://www.zeit.de/studium/hochschule/2013-08/abenteuer-wissenschaft-studium;Abenteuer im Namen der Wissenschaft;21.08.2013
1685289579-137;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=695;Portugal: Was tun? Nichts!;https://www.zeit.de/2013/35/portugal-comporta;Was tun? Nichts!;22.08.2013
1685289582-138;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=695;Klimawandel: Frankreich will Ökosteuer einführen;https://www.zeit.de/politik/ausland/2013-08/frankreich-oekosteuer-klimawandel;Frankreich will Ökosteuer einführen;23.08.2013
1685289585-139;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=695;Debatte: Soll es in der Mensa nur noch Bioessen geben?;https://www.zeit.de/campus/2013/05/mensa-bioessen-pro-contra;Soll es in der Mensa nur noch Bioessen geben?;20.08.2013
1685289592-140;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=695;Kolumne Fünf vor 8:00: Was wir aus Syrien lernen können;https://www.zeit.de/politik/ausland/2013-08/syrien-intervention-botschafterkonferenz;;26.08.2013
1685294650-1;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=694;Brände und Flutkatastrophen: Verzweifelter Kampf gegen die Natur;https://www.zeit.de/cds-berlin/2013-08/kalifornien-waldbrand-yosemite-nationalpark-kampf-elemente;Verzweifelter Kampf gegen die Natur;25.08.2013
1685294653-2;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=694;"Vivienne Westwood: ""Punk ging nicht über die Mode hinaus""";https://www.zeit.de/lebensart/mode/2013-08/vivienne-westwood-interview;Punk ging nicht über die Mode hinaus;23.08.2013
1685294656-3;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=694;Aktuell: Aus der ZEIT 25/2003;https://www.zeit.de/politik/vorabmeldungen_25;Aus der ZEIT 25/2003;12.06.2003
1685294659-4;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=694;Vorabmeldungen: Aus der Zeit 49/2005;https://www.zeit.de/politik/Vorabmeldungen/2005/vorab_49;Aus der Zeit 49/2005;24.11.2005
1685294662-5;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=694;Vorabmeldungen: Aus der Zeit 50/2005;https://www.zeit.de/politik/Vorabmeldungen/2005/vorab_50;Aus der Zeit 50/2005;01.12.2005
1685294665-6;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=694;"Interview: Töpfer: ""Die Ziele werden bis 2012 erreicht""";https://www.zeit.de/politik/dlf/2005/interview_051128;"Töpfer: ""Die Ziele werden bis 2012 erreicht""";24.11.2005
1685294668-7;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=694;"Interview: ""Eine von Menschen mit verstärkte Katastrophe""";https://www.zeit.de/politik/dlf/2005/interview_050113;Töpfer fordert höhere Ausgaben für Entwicklungshilfe;13.01.2005
1685294671-8;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=694;Interview: UN-Klimakonferenz in Buenos Aires;https://www.zeit.de/politik/dlf/interview_041215;UN-Klimakonferenz in Buenos Aires;09.12.2004
1685294674-9;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=694;Europa-USA: Risse im Westen - Betrachtungen zum transatlantischen Verhältnis heute;https://www.zeit.de/politik/rittberger;Risse im Westen - Betrachtungen zum transatlantischen Verhältnis heute;09.01.2003
1685294677-10;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=694;Euro-Krise: Die Griechen hoffen auf Petrodollars;https://www.zeit.de/wirtschaft/2012-01/griechenland-oelfund;Die Griechen hoffen auf Petrodollars;03.01.2012
1685294683-11;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=693;ZEIT-FORUM der Wissenschaft: Ist das noch Wissenschaft?;https://www.zeit.de/2013/36/zeit-forum-der-wissenschaft;Ist das noch Wissenschaft?;29.08.2013
1685294687-12;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=693;Kolumne Fünf vor 8:00: China sucht die arktische Abkürzung;https://www.zeit.de/politik/ausland/2013-08/china-nordostpassage-europa;;20.08.2013
1685294698-13;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=693;TV-Dreikampf: Alphatiere im Dauerstreit;https://www.zeit.de/politik/deutschland/2013-09/tv-dreikampf-gysi-bruederle-trittin-2;Alphatiere im Dauerstreit;03.09.2013
1685294701-14;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=693;Bundestagswahl: Konsens für alle!;https://www.zeit.de/kultur/literatur/2013-08/wahlprogramm-collage-jo-lendle;Konsens für alle!;04.09.2013
1685294705-15;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=693;Sachbuch: Noch mal vor dem Klimawandel erschrecken!;https://www.zeit.de/2013/37/sachbuch-stephen-emmott-zehn-milliarden;Noch mal erschrecken!;05.09.2013
1685294717-16;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=693;Energiepolitik: Allianz der Wendewilligen;https://www.zeit.de/2013/37/energiewende-peter-altmaier;Allianz der Wendewilligen;05.09.2013
1685294722-17;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=693;"Umweltschutz: ""Wir müssen die Wegwerfgesellschaft hinter uns lassen""";https://www.zeit.de/2013/37/umweltschutz-wirtschaftswachstum-gespraech-weizsaecker-michael-otto;Wir lernen sehr langsam;05.09.2013
1685294727-18;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=693;Erderwärmung: Nicht der Klimawandel hält still, sondern der Temperaturanstieg;https://www.zeit.de/2013/37/klimawandel-pazifik;Was genau macht hier Pause?;05.09.2013
1685294730-19;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=693;Afrika: Zu Besuch bei den Energiewendern;https://www.zeit.de/2013/37/energiewende-expedition-afrikaner;Das habe ich noch nie gesehen;05.09.2013
1685294733-20;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=693;Wahlempfehlungen: Die Partei, die uns direkt in die Ausfahrt Schlaraffia leitet;https://www.zeit.de/2013/37/bundestagswahl-kuenstler-qual-der-wahl;Die Qual der Wahl;05.09.2013
1685294739-21;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=692;Piraten: Lange kein Shitstorm;https://www.zeit.de/2013/37/bundestagswahl-piratenpartei;Lange kein Shitstorm;05.09.2013
1685294742-22;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=692;Bedrohte Riffe: Australien wählt für oder gegen das Great Barrier Reef;https://www.zeit.de/wissen/umwelt/2013-09/great-barrier-reef-australien-kohle-korallen;Australien wählt für oder gegen das Great Barrier Reef;06.09.2013
1685294745-23;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=692;Australien: Australien steckt im Klimawandel-Dilemma;https://www.zeit.de/wissen/2013-03/flutkatastrophe-australien-wetterextreme;Australien steckt im Klimawandel-Dilemma;21.03.2013
1685294748-24;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=692;Klimaverhandlungen: Schaut her, wir gehen unter!;https://www.zeit.de/politik/ausland/2011-12/leserartikel-klimawandel-durban-inselstaaten;Schaut her, wir gehen unter!;03.12.2011
1685294751-25;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=692;Klimakonferenz Durban: Wohlstandsländer verschmutzen Chinas und Indiens Luft;https://www.zeit.de/wirtschaft/2011-12/carbon-footprint-emissionen-durban;Wohlstandsländer verschmutzen Chinas und Indiens Luft;02.12.2011
1685294754-26;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=692;"Klimaexperte Edenhofer: ""Die Blockierer haben Angst um ihr Wachstum""";https://www.zeit.de/wirtschaft/2011-11/klima-durban-edenhofer;Die Blockierer haben Angst um ihr Wachstum;29.11.2011
1685294757-27;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=692;Z U K U N F T S M A R K T : Herr Wasserstoff;https://www.zeit.de/2001/22/200122_wassertstoff_por.xml;Herr Wasserstoff;23.05.2001
1685294760-28;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=692;"Sturmschäden in den USA: ""Das extreme Tornado-Jahr 2011 ist nur ein Ausreißer""";https://www.zeit.de/wissen/umwelt/2011-05/tornados-usa-interview;Das extreme Tornado-Jahr 2011 ist nur ein Ausreißer;25.05.2011
1685294763-29;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=692;Energie: Klimaschutz erfordert Wertewandel;https://www.zeit.de/gesellschaft/zeitgeschehen/2011-04/Kohlenstoff-Abolitionismus;Klimaschutz erfordert Wertewandel;21.04.2011
1685294766-30;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=692;Ausblick Klimaforschung: Wie geht es im Klimaschutz weiter?;https://www.zeit.de/wissen/umwelt/2010-12/klimaforschung-ausblick-2011;Wie geht es im Klimaschutz weiter?;28.12.2010
1685294772-31;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=691;Überblick: Die Beschlüsse der UN-Klimakonferenz;https://www.zeit.de/politik/ausland/2010-12/cancun-klimagipfel-inhalte;Die Beschlüsse von Cancún;11.12.2010
1685294775-32;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=691;E N E R G I E   S P E Z I A L : Verschwendung, ade!;https://www.zeit.de/2001/19/200119_e-neutechnik_neu.xml;Verschwendung, ade!;03.05.2001
1685294778-33;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=691;"Nobelpreisträger im Gespräch: ""Der Klimawandel beschäftigt mich mein ganzes Leben""";https://www.zeit.de/wissen/2010-09/nobelpreistraeger-paul-crutzen;Der Klimawandel beschäftigt mich mein ganzes Leben;29.09.2010
1685294781-34;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=691;Verkehr: Wir brauchen völlig neue Mobilitätskonzepte;https://www.zeit.de/auto/2010-09/mobilitaet-elektroauto;Wir brauchen völlig neue Mobilitätskonzepte;03.09.2010
1685294784-35;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=691;Auto-Umweltliste: Hybride haben die besten Werte;https://www.zeit.de/auto/2010-08/auto-studie;Hybride haben die besten Werte;18.08.2010
1685294787-36;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=691;I N T E R V I E W : Weltpolitik, warum nicht?;https://www.zeit.de/2001/25/200125_patten.xml;Weltpolitik, warum nicht?;13.06.2001
1685294790-37;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=691;Ölpest: Die unbequeme Wahrheit des endlichen Öls;https://www.zeit.de/wirtschaft/2010-07/peak-oil;Die unbequeme Wahrheit des endlichen Öls;21.07.2010
1685294793-38;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=691;Gipfeltreffen in Toronto: Kritik und Erleichterung nach G-20-Gipfel;https://www.zeit.de/wirtschaft/2010-06/g-20-gipfel-kritik-2;Kritik und Erleichterung nach G-20-Gipfel;28.06.2010
1685294796-39;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=691;A R G U M E N T : Der CO2-Händler von Bonn;https://www.zeit.de/2001/31/200131_argument.xml;Der CO2-Händler von Bonn;26.07.2001
1685294799-40;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=691;Australien: Wie ein Regierungschef am Klimaschutz scheitert;https://www.zeit.de/politik/ausland/2010-06/rudd-klimaschutz-gillard;Wie ein Regierungschef am Klimaschutz scheitert;24.06.2010
