web-scraper-order;web-scraper-start-url;URL;URL-href;Title;Date
1685119515-104;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=467;Unternehmensgründer: So wenig Firmengründungen wie nie;https://www.zeit.de/karriere/beruf/2013-03/gruender-deutschland-report;So wenig Firmengründungen wie nie;18.03.2013
1685119518-105;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=467;Parteien: Die tot-grüne Koalition;https://www.zeit.de/2013/13/Gruene-Sozialpolitik;Die tot-grüne Koalition;21.03.2013
1685119521-106;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=467;Konjunktur: Wirtschaftsweise halbieren ihre Wachstumsprognose;https://www.zeit.de/wirtschaft/2013-03/wirtschaftsweise-korrigiert-konjunkturprognose;Wirtschaftsweise halbieren ihre Wachstumsprognose;25.03.2013
1685119524-107;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=467;"Studiengänge: ""Für viele Berufe reicht ein Bachelor völlig aus""";https://www.zeit.de/campus/2013/s2/master-studium-entscheidung;Was spricht für ein Masterstudium?;26.03.2013
1685119527-108;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=467;"Peer Steinbrück: ""Was sozial gerecht ist, ist auch ökonomisch sinnvoll""";https://www.zeit.de/politik/deutschland/2013-03/peer-steinbrueck-interview-spd-wahlkampf;Was sozial gerecht ist, ist auch ökonomisch sinnvoll;26.03.2013
1685119530-109;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=467;Bildung: Schluss mit dem Akademisierungswahn;https://www.zeit.de/studium/2013-03/bildungspolitik-studentenzahlen-akademisierung;Schluss mit dem Akademisierungswahn;27.03.2013
1685119533-110;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=467;Arbeitsmarkt: Grüne wollen Minijob-Einkommen bei 100 Euro kappen;https://www.zeit.de/wirtschaft/2013-03/gruene-minijobs-abgaben;Grüne wollen Minijob-Einkommen auf 100 Euro kappen;28.03.2013
1685119539-111;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=466;März-Statistik: Frühjahr belebt Arbeitsmarkt nur mäßig;https://www.zeit.de/wirtschaft/2013-03/arbeitsmarkt-arbeitslosenzahl-maerz;Frühjahr belebt Arbeitsmarkt nur mäßig;28.03.2013
1685119542-112;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=466;Indien: Warum Inderinnen kaum Einkommen erwirtschaften;https://www.zeit.de/politik/ausland/2013-03/frauen-indien-arbeitsmarkt;Warum Inderinnen kaum Einkommen erwirtschaften;28.03.2013
1685119545-113;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=466;Flughafen-Chaos: Das bisschen Rücktritt reicht nicht;https://www.zeit.de/politik/deutschland/2013-01/berlin-flughafen-wowereit-ruecktritt;Das bisschen Rücktritt reicht nicht;08.01.2013
1685119548-114;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=466;Europas Krise: Deutsche Wirtschaftsweise sollen Reformprogramm für Frankreich ausarbeiten;https://www.zeit.de/wirtschaft/2012-11/schaeuble-frankreich;Deutsche Wirtschaftsweise sollen Reformprogramm für Frankreich ausarbeiten;09.11.2012
1685119551-115;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=466;Koalitionsbilanz: Arbeitgeberpräsident rechnet mit Merkel ab;https://www.zeit.de/wirtschaft/hundt-arbeitgeber-merkel;Arbeitgeberpräsident rechnet mit Merkel ab;29.03.2013
1685119554-116;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=466;Europäische Zentralbank: Draghi widerspricht seinen deutschen Kritikern;https://www.zeit.de/wirtschaft/2012-08/draghi-zentralbank-staatsanleihen-falschmuenzer;Draghi widerspricht seinen deutschen Kritikern;29.08.2012
1685119557-117;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=466;Euro-Krise: Deutsche wenden sich vom Sparen ab;https://www.zeit.de/wirtschaft/2012-08/sparen-verbraucher-marktforschung;Deutsche wenden sich vom Sparen ab;28.08.2012
1685119560-118;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=466;Sparpolitik: Italiens Statistikbehörde droht mit Streik;https://www.zeit.de/wirtschaft/2012-07/italien-statistikbehoerde-sparpolitik;Italiens Statistikbehörde droht mit Streik;12.07.2012
1685119563-119;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=466;"Konjunktur: ""Deutschland ist nicht mehr immun""";https://www.zeit.de/wirtschaft/2012-07/konjunktur-statements;Deutschland ist nicht mehr immun;05.07.2012
1685119566-120;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=466;Sozialpolitik: Rentenbeiträge könnten auf 19,0 Prozent sinken;https://www.zeit.de/politik/deutschland/2012-06/rentenversicherung-senkung-beitrag;Rentenbeiträge könnten auf 19,0 Prozent sinken;27.06.2012
1685119572-121;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=465;Schuldenkrise: Die wahren Gründe für die Sparpolitik;https://www.zeit.de/wirtschaft/2012-02/sparpolitik-krisenlaender;Die wahren Gründe für die Sparpolitik;15.02.2012
1685119575-122;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=465;EU-Bericht: Geringe Jugendarbeitslosigkeit in Deutschland;https://www.zeit.de/wirtschaft/2011-08/jugend-arbeitslosigkeit-europa;Geringe Jugendarbeitslosigkeit in Deutschland;11.08.2011
1685119591-123;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=465;"Chicago-Ökonom Rajan: ""Amerika muss endlich aufwachen""";https://www.zeit.de/wirtschaft/2011-02/raghuram-rajan-finanzkrise-usa;Amerika muss endlich aufwachen;11.02.2011
1685119594-124;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=465;Arbeitsmarkt: BA-Chef erwartet kräftige Zuwanderung aus Rumänien und Bulgarien;https://www.zeit.de/wirtschaft/2013-03/zuwanderung-rumaenien-bulgarien;BA-Chef erwartet kräftige Zuwanderung aus Rumänien und Bulgarien;30.03.2013
1685119597-125;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=465;Aktienmarkt: Gute Vorzeichen für das Börsenjahr;https://www.zeit.de/wirtschaft/geldanlage/2010-01/boers-o-meter-fuenf-tage-prognose;Gute Vorzeichen für das Börsenjahr;11.01.2010
1685119600-126;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=465;Finanzkrise: EZB will ihre Milliarden zurück;https://www.zeit.de/wirtschaft/2009-12/ezb-krisenhilfe-inflation;EZB will ihre Milliarden zurück;10.12.2009
1685119603-127;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=465;Migration: Kein Geld für die Heimat;https://www.zeit.de/wirtschaft/2009-11/rueckueberweisungen-migranten;Kein Geld für die Heimat;26.11.2009
1685119606-128;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=465;Weihnachtsgeschäft: Angst vor Arbeitslosigkeit lässt Konsumklima abkühlen;https://www.zeit.de/wirtschaft/2009-11/konsumklima-weihnachtsgeschaeft;Angst vor Arbeitslosigkeit lässt Konsumklima abkühlen;25.11.2009
1685119609-129;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=465;GfK-Index: Dämpfer für das Konsumklima;https://www.zeit.de/wirtschaft/2009-10/gfk-konsumklima-sinkt;Dämpfer für das Konsumklima;26.10.2009
1685119612-130;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=465;Personalmanagement: Unternehmen tun wenig für treue Mitarbeiter;https://www.zeit.de/karriere/beruf/2013-03/personalmanagement-mitarbeiter-bindung-studie;Unternehmen tun wenig für treue Mitarbeiter;31.03.2013
1685119618-131;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=464;Doktortitel-Inflation: Lasst das Promovieren sein!;https://www.zeit.de/studium/hochschule/2013-04/promotionen-anstieg-studentenzahlen;Lasst das Promovieren sein!;03.04.2013
1685119621-132;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=464;Resozialisierung: Aus Häftlingen werden Firmengründer;https://www.zeit.de/2013/15/firmengruendung-resozialisierung-straftaeter;Draußen neu starten;04.04.2013
1685119638-133;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=464;Kunstmarkt: Klassenreise zur Auktion;https://www.zeit.de/2013/15/kunstmarkt-sothebys-art-institute;Klassenreise zur Auktion;04.04.2013
1685119653-134;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=464;Europas verlorene Generation: So kommt die Jugend aus der Falle;https://www.zeit.de/2013/15/jugendarbeitslosigkeit-spanien-italien-frankreich-slowenien;So kommt die Jugend aus der Falle;04.04.2013
1685119656-135;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=464;Konjunktur: Niemand staunt über das deutsche Wunder;https://www.zeit.de/2013/15/eurokrise-konjunktur;Erstaunlich gut;04.04.2013
1685119659-136;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=464;Arbeitslosigkeit: Helft den Jungen, jetzt!;https://www.zeit.de/2013/15/jugendarbeitslosigkeit-europa;Helft ihnen, jetzt!;04.04.2013
1685119662-137;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=464;Arbeitsmarkt: Erwerbstätigkeit von Frauen hat zugenommen;https://www.zeit.de/karriere/beruf/2013-04/zahlen-frauen-erwerbstaetigkeit;Erwerbstätigkeit von Frauen hat zugenommen;04.04.2013
1685119665-138;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=464;Unfruchtbarkeit: Schicksal ungewollt kinderlos;https://www.zeit.de/gesellschaft/2013-04/ungewollt-kinderlos;Schicksal ungewollt kinderlos;08.04.2013
1685119668-139;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=464;Euro-Krise: Es liegt nicht am Euro!;https://www.zeit.de/wirtschaft/2013-04/europa-waehrungsunion-krise-euro;Es liegt nicht am Euro!;09.04.2013
1685119671-140;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=464;Aktienmarkt: Dow Jones erreicht neuen Rekord;https://www.zeit.de/wirtschaft/2013-04/dow-jones-hoch;Dow Jones erreicht neuen Rekord;10.04.2013
1685119677-141;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=463;Wahlkampf: Steinbrück macht eine Leiharbeitsfirma glücklich;https://www.zeit.de/politik/deutschland/2013-04/wahlkampfslogan-spd-steinbrueck;Steinbrück macht eine Leiharbeitsfirma glücklich;10.04.2013
1685119680-142;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=463;Prognose des CHE: In Deutschland werden die Masterplätze knapp;https://www.zeit.de/studium/hochschule/2013-04/studium-master-mangel;In Deutschland werden die Masterplätze knapp;10.04.2013
1685119683-143;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=463;Expatriates: Eben noch in Dubai, jetzt wieder in Bayern;https://www.zeit.de/2013/16/expatriates-zurueckholen-deutschland;Welcome dahoam;11.04.2013
1685119686-144;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=463;Deutsch-Indische Regierungskonsultationen: Besuch aus Indien – wer spricht die Probleme an?;https://www.zeit.de/2013/16/deutsch-indische-regierungskonsultationen;Besuch aus Indien – wer spricht die Probleme an?;11.04.2013
1685119689-145;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=463;Steuereinnahmen: Deutschland kann mit enormen Haushaltsüberschüssen rechnen;https://www.zeit.de/wirtschaft/2013-04/diw-prognose-haushalt;Deutschland kann mit enormen Haushaltsüberschüssen rechnen;16.04.2013
1685119692-146;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=463;Deutsche Universitäten: DAAD lehnt zusätzliche Gebühren für ausländische Studenten ab;https://www.zeit.de/wissen/2013-04/bundeshilfen-statt-gebuehren-;DAAD lehnt zusätzliche Gebühren für ausländische Studenten ab;16.04.2013
1685119695-147;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=463;Frühjahrsgutachten: Ökonomen prognostizieren für 2014 kräftigen Aufschwung;https://www.zeit.de/wirtschaft/2013-04/fruehjahrsgutachten-sachverstaendigenrat-konjunktur;Ökonomen prognostizieren für 2014 kräftigen Aufschwung;18.04.2013
1685119698-148;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=463;Konjunkturprognose: Regierung erwartet höheres Wachstum;https://www.zeit.de/wirtschaft/2013-04/konjunktur-prognose-bundesregierung;Regierung erwartet höheres Wachstum;24.04.2013
1685119701-149;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=463;Arbeitsmarkt: Schweiz schränkt Zuwanderung aus EU ein;https://www.zeit.de/politik/ausland/2013-04/schweiz-zuwanderung-eu-begrenzung;Schweiz schränkt Zuwanderung aus EU ein;24.04.2013
1685119704-150;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=463;Arbeitsmarkt: Viele Firmen halten sich nicht an den Mindestlohn;https://www.zeit.de/wirtschaft/2013-04/branchen-mindestlohn-betriebe-deutschland;Viele Firmen halten sich nicht an den Mindestlohn;25.04.2013
1685119710-151;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=462;"Arbeitgeber-Bewertungen: ""Bewertungen zwingen Unternehmen zu besseren Arbeitsbedingungen""";https://www.zeit.de/2013/18/interview-huchler-arbeitgeber-bewertungen;Was bringt das?;25.04.2013
1685119713-152;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=462;Konflikte: Einer glaubt an Koreas Wiedervereinigung;https://www.zeit.de/2013/18/wiedervereinigung-korea-beispiel-deutschland;Aufbau Fernost;25.04.2013
1685119718-153;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=462;Wahlprogramm: Grüne beschließen höhere Abgaben für Besserverdienende;https://www.zeit.de/politik/deutschland/2013-04/gruene-parteitag-beschluss;Grüne beschließen höhere Abgaben für Besserverdienende;27.04.2013
1685119721-154;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=462;Griechenland: Das Sparpaket steht infrage;https://www.zeit.de/wirtschaft/2012-06/griechenland-sparkurs-aufgeweicht;Das Sparpaket steht infrage;18.06.2012
1685119724-155;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=462;Demografie: Warum der Geburtenrückgang nicht zu Vollbeschäftigung führt;https://www.zeit.de/gesellschaft/zeitgeschehen/2010-12/demografie-geburtenluecke;Warum der Geburtenrückgang nicht zu Vollbeschäftigung führt;03.12.2010
1685119727-156;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=462;Arbeitsmarkt: Scheitert der Ausbildungspakt?;https://www.zeit.de/wirtschaft/2010-10/ausbildungspakt-verhandlungen;Scheitert der Ausbildungspakt?;26.10.2010
1685119730-157;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=462;"Jürgen Trittin: ""Die SPD muss so solide werden wie wir""";https://www.zeit.de/politik/2010-08/spd-gruene-trittin;Die SPD muss so solide werden wie wir;12.08.2010
1685119733-158;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=462;Geburtenrate: Mit Sicherheit mehr Kinder;https://www.zeit.de/gesellschaft/zeitgeschehen/2010-08/kostas-petropulos-geburtenrate;Mit Sicherheit mehr Kinder;09.08.2010
1685119736-159;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=462;"WM-Tagebuch: Tag 29: ""Sie müssen sich jetzt auf dem Arbeitsmarkt verkaufen""";https://www.zeit.de/sport/2010-07/thurm-wm-tagebuch;Sie müssen sich jetzt auf dem Arbeitsmarkt verkaufen;10.07.2010
1685119739-160;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=462;Haushalt: Schwarz-gelbe Rechenspiele;https://www.zeit.de/politik/deutschland/2010-05/sparen-koalition-haushalt;Schwarz-gelbe Rechenspiele;28.05.2010
1685119745-161;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=461;Beschäftigung: Arbeitslosigkeit in der Euro-Zone steigt auf Rekordstand;https://www.zeit.de/wirtschaft/2013-04/arbeitslosenzahl-april;Arbeitslosigkeit in der Euro-Zone steigt auf Rekordstand;30.04.2013
1685119762-162;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=461;Integration: Die EU muss das Durchwursteln beenden;https://www.zeit.de/politik/ausland/2013-04/eu-integration-mehr;Die EU muss das Durchwursteln beenden;01.05.2013
1685119765-163;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=461;"Verdi-Chef im Interview: ""Das ist eine neue Qualität von Kampfansage""";https://www.zeit.de/wirtschaft/2013-03/verdi-bsirske-interview;Das ist eine neue Qualität von Kampfansage;04.03.2013
1685119768-164;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=461;Zuwanderer: Ein Leben ohne Pass;https://www.zeit.de/2013/19/leben-ohne-pass-zuwanderer;Leben ohne Pass;02.05.2013
1685119771-165;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=461;Bonus-Debatte: Exorbitante Boni sind schädlich;https://www.zeit.de/2013/19/management-bonus-debatte;Falsches Maß;02.05.2013
1685119774-166;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=461;Migration: Qualifzierte Zuwanderer statt Sozialtouristen wandern ein;https://www.zeit.de/2013/19/einwanderung-armutsmigranten;Arme, junge, kluge  Einwanderer;02.05.2013
1685119777-167;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=461;"Wolfgang Schäuble: ""Ich finde nicht, dass früher alles besser war""";https://www.zeit.de/2013/19/wolfgang-schaeuble-cdu-interview;Das ist Blödsinn;02.05.2013
1685119780-168;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=461;Hochschulranking 2013/2014: Den richtigen Studiengang finden;https://www.zeit.de/studium/uni-leben/2013-05/che-ranking-hochschulranking-2013-2014;Den richtigen Studiengang finden;06.05.2013
1685119783-169;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=461;Islamkonferenz: Abschiedsbesuch beim bösen Onkel Friedrich;https://www.zeit.de/gesellschaft/zeitgeschehen/2013-05/Islamkonferenz-Friedrich-Bilanz;Abschiedsbesuch beim bösen Onkel Friedrich;07.05.2013
1685119786-170;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=461;Arbeitsmarkt: Zahl der Hartz-IV-Aufstocker weiter gestiegen;https://www.zeit.de/wirtschaft/2013-05/aufstocker-hartz-iv;Zahl der Hartz IV-Aufstocker weiter gestiegen;08.05.2013
1685119792-171;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=460;Hartz IV: Expedition ins Jobcenter;https://www.zeit.de/2013/20/arbeitsagentur-jobcenter-hartz-iv;Arbeitskrampf;08.05.2013
1685119795-172;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=460;Arbeitsmarkt: Deutschlands erstaunliche Jobmaschine;https://www.zeit.de/2013/20/arbeitsmarkt-konjunktur-wirtschftskrise;Neues vom Jobwunder;08.05.2013
1685119798-173;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=460;"Bildungsideale: ""Studenten wollen nicht abgerichtet werden""";https://www.zeit.de/2013/20/ruemelin-interview-bildungsideal;Studenten wollen nicht abgerichtet werden;08.05.2013
1685119801-174;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=460;Piraten: Meine Generation hat keine Lobby;https://www.zeit.de/politik/deutschland/2013-05/katharina-nocun-piraten-gastbeitrag;Meine Generation hat keine Lobby;09.05.2013
1685119804-175;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=460;Frankreich: Die Gnadenfrist des François Hollande;https://www.zeit.de/wirtschaft/2013-05/frankreich-francois-hollande;Die Gnadenfrist des François Hollande;10.05.2013
1685119807-176;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=460;Bundestagswahlkampf: Steinbrück beruft Schattenminister;https://www.zeit.de/politik/deutschland/2013-05/Wiesehuegel-SPD-Steinbrueck;Steinbrück beruft Schattenminister;10.05.2013
1685119810-177;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=460;Migration: Europa wandert wie noch nie;https://www.zeit.de/wirtschaft/2013-05/zuwanderung-europaeische-migrationsstroeme;Europa wandert wie noch nie;13.05.2013
